cliente,nombre_servicio,comuna,peluqueria,total
10000569,Tintes y coloracion de cabello,14,25,97034
10000468,Tintes y coloracion de cabello,107,25,97034
10000981,Tintes y coloracion de cabello,46,25,97034
10000132,Tintes y coloracion de cabello,4,25,97034
10000547,Tintes y coloracion de cabello,142,25,97034
10000768,Tintes y coloracion de cabello,68,25,97034
10000588,Tintes y coloracion de cabello,40,25,97034
10000951,Tintes y coloracion de cabello,99,25,97034
10000108,Tintes y coloracion de cabello,127,25,97034
10000764,Tintes y coloracion de cabello,180,25,97034
10000872,Tintes y coloracion de cabello,124,25,97034
10000002,Tintes y coloracion de cabello,83,25,97034
10000875,Tintes y coloracion de cabello,25,25,97034
10000707,Tintes y coloracion de cabello,85,25,97034
10000712,Tintes y coloracion de cabello,173,25,97034
10000812,Tintes y coloracion de cabello,194,25,97034
10000622,Tintes y coloracion de cabello,154,25,97034
10000552,Tintes y coloracion de cabello,160,25,97034
10000184,Tintes y coloracion de cabello,98,25,97034
10000272,Tintes y coloracion de cabello,190,25,97034
10000754,Tintes y coloracion de cabello,139,26,97034
10000032,Tintes y coloracion de cabello,164,26,97034
10000181,Tintes y coloracion de cabello,139,26,97034
10000407,Tintes y coloracion de cabello,173,26,97034
10000541,Tintes y coloracion de cabello,12,26,97034
10000304,Tintes y coloracion de cabello,193,26,97034
10000341,Tintes y coloracion de cabello,76,26,97034
10000620,Tintes y coloracion de cabello,60,26,97034
10000445,Tintes y coloracion de cabello,114,26,97034
10000296,Tintes y coloracion de cabello,31,26,97034
10000622,Tintes y coloracion de cabello,154,26,97034
10000914,Tintes y coloracion de cabello,56,26,97034
10000941,Tintes y coloracion de cabello,96,26,97034
10000443,Tintes y coloracion de cabello,140,26,97034
10000431,Tintes y coloracion de cabello,48,26,97034
10000265,Tintes y coloracion de cabello,9,26,97034
10000494,Tintes y coloracion de cabello,58,26,97034
10000310,Tintes y coloracion de cabello,18,26,97034
10000457,Tintes y coloracion de cabello,82,26,97034
10000677,Tintes y coloracion de cabello,127,26,97034
10000135,Tintes y coloracion de cabello,17,26,97034
10000951,Tintes y coloracion de cabello,99,26,97034
10000962,Tintes y coloracion de cabello,111,26,97034
10000722,Tintes y coloracion de cabello,156,26,97034
10000616,Tintes y coloracion de cabello,128,26,97034
10000177,Tintes y coloracion de cabello,150,26,97034
10000853,Tintes y coloracion de cabello,56,26,97034
10000045,Tintes y coloracion de cabello,199,26,97034
10000196,Tintes y coloracion de cabello,66,26,97034
10000650,Tintes y coloracion de cabello,173,26,97034
10000359,Tintes y coloracion de cabello,41,26,97034
10000676,Tintes y coloracion de cabello,139,26,97034
10000800,Tintes y coloracion de cabello,44,26,97034
10000525,Tintes y coloracion de cabello,198,26,97034
10000796,Tintes y coloracion de cabello,175,26,97034
10000525,Tintes y coloracion de cabello,198,26,97034
10000287,Tintes y coloracion de cabello,193,26,97034
10000668,Tintes y coloracion de cabello,48,26,97034
10000390,Tintes y coloracion de cabello,100,26,97034
10000489,Tintes y coloracion de cabello,96,26,97034
10000050,Tintes y coloracion de cabello,5,26,97034
10000853,Tintes y coloracion de cabello,56,26,97034
10000512,Tintes y coloracion de cabello,196,26,97034
10000168,Tintes y coloracion de cabello,45,26,97034
10000994,Tintes y coloracion de cabello,8,26,97034
10000855,Tintes y coloracion de cabello,114,26,97034
10000976,Tintes y coloracion de cabello,31,26,97034
10000096,Tintes y coloracion de cabello,18,26,97034
10000106,Tintes y coloracion de cabello,1,26,97034
10000845,Tintes y coloracion de cabello,71,26,97034
10000608,Tintes y coloracion de cabello,161,26,97034
10000531,Tintes y coloracion de cabello,92,26,97034
10000174,Tintes y coloracion de cabello,14,26,97034
10000299,Tintes y coloracion de cabello,77,26,97034
10000939,Tintes y coloracion de cabello,8,26,97034
10000909,Tintes y coloracion de cabello,61,26,97034
10000247,Tintes y coloracion de cabello,13,32,97034
10000200,Tintes y coloracion de cabello,148,32,97034
10000157,Tintes y coloracion de cabello,54,32,97034
10000982,Tintes y coloracion de cabello,55,32,97034
10000030,Tintes y coloracion de cabello,116,32,97034
10000372,Tintes y coloracion de cabello,140,32,97034
10000125,Tintes y coloracion de cabello,194,32,97034
10000741,Tintes y coloracion de cabello,162,32,97034
10000342,Tintes y coloracion de cabello,188,32,97034
10000453,Tintes y coloracion de cabello,120,32,97034
10000831,Tintes y coloracion de cabello,115,32,97034
10000653,Tintes y coloracion de cabello,75,32,97034
10000661,Tintes y coloracion de cabello,76,32,97034
10000090,Tintes y coloracion de cabello,85,32,97034
10000971,Tintes y coloracion de cabello,70,32,97034
10000222,Tintes y coloracion de cabello,104,32,97034
10000684,Tintes y coloracion de cabello,68,32,97034
10000044,Tintes y coloracion de cabello,81,32,97034
10000946,Tintes y coloracion de cabello,61,32,97034
10000699,Tintes y coloracion de cabello,135,32,97034
10000652,Tintes y coloracion de cabello,171,32,97034
10000069,Tintes y coloracion de cabello,28,32,97034
10000796,Tintes y coloracion de cabello,175,32,97034
10000467,Tintes y coloracion de cabello,143,32,97034
10000465,Tintes y coloracion de cabello,111,32,97034
10000974,Tintes y coloracion de cabello,84,32,97034
10000107,Tintes y coloracion de cabello,100,32,97034
10000427,Tintes y coloracion de cabello,119,32,97034
10000936,Tintes y coloracion de cabello,137,32,97034
10000467,Tintes y coloracion de cabello,143,32,97034
10000746,Tintes y coloracion de cabello,99,32,97034
10000750,Tintes y coloracion de cabello,191,32,97034
10000738,Tintes y coloracion de cabello,122,32,97034
10000686,Tintes y coloracion de cabello,28,32,97034
10000102,Tintes y coloracion de cabello,144,32,97034
10000240,Tintes y coloracion de cabello,56,32,97034
10000061,Tintes y coloracion de cabello,15,32,97034
10000431,Tintes y coloracion de cabello,48,32,97034
10000043,Tintes y coloracion de cabello,28,32,97034
10000303,Tintes y coloracion de cabello,138,32,97034
10000925,Tintes y coloracion de cabello,61,32,97034
10000017,Tintes y coloracion de cabello,6,32,97034
10000967,Tintes y coloracion de cabello,90,32,97034
10000741,Tintes y coloracion de cabello,162,32,97034
10000160,Tintes y coloracion de cabello,61,32,97034
10000736,Tintes y coloracion de cabello,147,32,97034
10000903,Tintes y coloracion de cabello,152,32,97034
10000693,Tintes y coloracion de cabello,198,32,97034
10000710,Tintes y coloracion de cabello,28,32,97034
10000963,Tintes y coloracion de cabello,125,32,97034
10000836,Tintes y coloracion de cabello,56,32,97034
10000776,Tintes y coloracion de cabello,186,32,97034
10000617,Tintes y coloracion de cabello,129,32,97034
10000568,Tintes y coloracion de cabello,100,32,97034
10000360,Tintes y coloracion de cabello,22,32,97034
10000807,Tintes y coloracion de cabello,179,32,97034
10000587,Tintes y coloracion de cabello,174,32,97034
10000310,Tintes y coloracion de cabello,18,32,97034
10000001,Tintes y coloracion de cabello,60,32,97034
10000434,Tintes y coloracion de cabello,98,32,97034
10000470,Tintes y coloracion de cabello,89,32,97034
10000293,Tintes y coloracion de cabello,67,32,97034
10000089,Tintes y coloracion de cabello,104,32,97034
10000799,Tintes y coloracion de cabello,99,32,97034
10000387,Tintes y coloracion de cabello,113,32,97034
10000926,Tintes y coloracion de cabello,47,33,97034
10000022,Tintes y coloracion de cabello,33,33,97034
10000586,Tintes y coloracion de cabello,80,33,97034
10000601,Tintes y coloracion de cabello,164,33,97034
10000706,Tintes y coloracion de cabello,191,33,97034
10000298,Tintes y coloracion de cabello,27,33,97034
10000818,Tintes y coloracion de cabello,68,33,97034
10000127,Tintes y coloracion de cabello,180,33,97034
10000058,Tintes y coloracion de cabello,55,33,97034
10000664,Tintes y coloracion de cabello,54,33,97034
10000493,Tintes y coloracion de cabello,103,33,97034
10000261,Tintes y coloracion de cabello,17,33,97034
10000227,Tintes y coloracion de cabello,82,33,97034
10000228,Tintes y coloracion de cabello,31,33,97034
10000586,Tintes y coloracion de cabello,80,33,97034
10000012,Tintes y coloracion de cabello,149,33,97034
10000178,Tintes y coloracion de cabello,157,33,97034
10000549,Tintes y coloracion de cabello,169,33,97034
10000088,Tintes y coloracion de cabello,121,33,97034
10000948,Tintes y coloracion de cabello,50,33,97034
10000012,Tintes y coloracion de cabello,149,33,97034
10000370,Tintes y coloracion de cabello,198,33,97034
10000822,Tintes y coloracion de cabello,118,33,97034
10000723,Tintes y coloracion de cabello,97,33,97034
10000959,Tintes y coloracion de cabello,98,33,97034
10000069,Tintes y coloracion de cabello,28,33,97034
10000682,Tintes y coloracion de cabello,40,33,97034
10000577,Tintes y coloracion de cabello,11,33,97034
10000144,Tintes y coloracion de cabello,45,33,97034
10000508,Tintes y coloracion de cabello,58,33,97034
10000668,Tintes y coloracion de cabello,48,33,97034
10000011,Tintes y coloracion de cabello,46,33,97034
10000461,Tintes y coloracion de cabello,161,33,97034
10000194,Tintes y coloracion de cabello,33,33,97034
10000866,Tintes y coloracion de cabello,19,33,97034
10000136,Tintes y coloracion de cabello,111,33,97034
10000740,Tintes y coloracion de cabello,159,33,97034
10000843,Tintes y coloracion de cabello,120,33,97034
10000084,Tintes y coloracion de cabello,192,33,97034
10000995,Tintes y coloracion de cabello,175,33,97034
10000691,Tintes y coloracion de cabello,17,33,97034
10000966,Tintes y coloracion de cabello,167,33,97034
10000998,Tintes y coloracion de cabello,169,33,97034
10000589,Tintes y coloracion de cabello,139,33,97034
10000274,Tintes y coloracion de cabello,154,33,97034
10000246,Tintes y coloracion de cabello,112,33,97034
10000876,Tintes y coloracion de cabello,18,33,97034
10000976,Tintes y coloracion de cabello,31,33,97034
10000946,Tintes y coloracion de cabello,61,33,97034
10000220,Tintes y coloracion de cabello,180,33,97034
10000298,Tintes y coloracion de cabello,27,33,97034
10000814,Tintes y coloracion de cabello,141,33,97034
10000920,Tintes y coloracion de cabello,70,33,97034
10000529,Tintes y coloracion de cabello,103,33,97034
10000596,Tintes y coloracion de cabello,80,33,97034
10000665,Tintes y coloracion de cabello,181,33,97034
10000065,Tintes y coloracion de cabello,165,33,97034
10000728,Tintes y coloracion de cabello,130,33,97034
10000813,Tintes y coloracion de cabello,192,33,97034
10000217,Tintes y coloracion de cabello,62,33,97034
10000823,Tintes y coloracion de cabello,118,33,97034
10000760,Tintes y coloracion de cabello,80,33,97034
10000857,Tintes y coloracion de cabello,88,33,97034
10000146,Tintes y coloracion de cabello,54,33,97034
10000734,Tintes y coloracion de cabello,166,33,97034
10000165,Tintes y coloracion de cabello,153,33,97034
10000970,Tintes y coloracion de cabello,123,33,97034
10000403,Tintes y coloracion de cabello,24,33,97034
10000994,Tintes y coloracion de cabello,8,33,97034
10000860,Tintes y coloracion de cabello,162,33,97034
10000999,Tintes y coloracion de cabello,159,33,97034
10000130,Tintes y coloracion de cabello,75,33,97034
10000809,Tintes y coloracion de cabello,83,33,97034
10000802,Tintes y coloracion de cabello,145,33,97034
10000779,Tintes y coloracion de cabello,197,33,97034
10000009,Tintes y coloracion de cabello,151,33,97034
10000991,Tintes y coloracion de cabello,57,33,97034
10000432,Tintes y coloracion de cabello,172,33,97034
10000012,Tintes y coloracion de cabello,149,33,97034
10000194,Tintes y coloracion de cabello,33,33,97034
10000800,Tintes y coloracion de cabello,44,33,97034
10000991,Tintes y coloracion de cabello,57,33,97034
10000398,Tintes y coloracion de cabello,72,33,97034
10000109,Tintes y coloracion de cabello,196,33,97034
10000074,Tintes y coloracion de cabello,160,33,97034
10000906,Tintes y coloracion de cabello,3,33,97034
10000020,Tintes y coloracion de cabello,165,33,97034
10000624,Tintes y coloracion de cabello,102,33,97034
10000816,Tintes y coloracion de cabello,145,33,97034
10000650,Tintes y coloracion de cabello,173,33,97034
10000657,Tintes y coloracion de cabello,180,33,97034
10000038,Tintes y coloracion de cabello,107,33,97034
10000272,Tintes y coloracion de cabello,190,33,97034
10000257,Tintes y coloracion de cabello,70,33,97034
10000706,Tintes y coloracion de cabello,191,33,97034
10000557,Tintes y coloracion de cabello,28,37,97034
10000513,Tintes y coloracion de cabello,149,37,97034
10000045,Tintes y coloracion de cabello,199,37,97034
10000653,Tintes y coloracion de cabello,75,37,97034
10000939,Tintes y coloracion de cabello,8,37,97034
10000513,Tintes y coloracion de cabello,149,37,97034
10000056,Tintes y coloracion de cabello,151,37,97034
10000216,Tintes y coloracion de cabello,51,37,97034
10000233,Tintes y coloracion de cabello,153,37,97034
10000237,Tintes y coloracion de cabello,16,37,97034
10000896,Tintes y coloracion de cabello,163,37,97034
10000454,Tintes y coloracion de cabello,190,37,97034
10000176,Tintes y coloracion de cabello,27,37,97034
10000353,Tintes y coloracion de cabello,149,37,97034
10000711,Tintes y coloracion de cabello,106,37,97034
10000156,Tintes y coloracion de cabello,128,37,97034
10000642,Tintes y coloracion de cabello,138,37,97034
10000838,Tintes y coloracion de cabello,160,37,97034
10000217,Tintes y coloracion de cabello,62,37,97034
10000557,Tintes y coloracion de cabello,28,37,97034
10000605,Tintes y coloracion de cabello,198,37,97034
10000109,Tintes y coloracion de cabello,196,37,97034
10000223,Tintes y coloracion de cabello,93,37,97034
10000623,Tintes y coloracion de cabello,193,37,97034
10000216,Tintes y coloracion de cabello,51,37,97034
10000100,Tintes y coloracion de cabello,84,37,97034
10000666,Tintes y coloracion de cabello,99,37,97034
10000607,Tintes y coloracion de cabello,93,37,97034
10000455,Tintes y coloracion de cabello,164,37,97034
10000867,Tintes y coloracion de cabello,68,37,97034
10000058,Tintes y coloracion de cabello,55,37,97034
10000488,Tintes y coloracion de cabello,64,37,97034
10000538,Tintes y coloracion de cabello,180,37,97034
10000979,Tintes y coloracion de cabello,129,37,97034
10000491,Tintes y coloracion de cabello,159,37,97034
10000172,Tintes y coloracion de cabello,194,37,97034
10000597,Tintes y coloracion de cabello,84,37,97034
10000062,Tintes y coloracion de cabello,66,37,97034
10000263,Tintes y coloracion de cabello,175,37,97034
10000020,Tintes y coloracion de cabello,165,37,97034
10000823,Tintes y coloracion de cabello,118,37,97034
10000012,Tintes y coloracion de cabello,149,37,97034
10000129,Tintes y coloracion de cabello,52,37,97034
10000920,Tintes y coloracion de cabello,70,37,97034
10000235,Tintes y coloracion de cabello,32,37,97034
10000644,Tintes y coloracion de cabello,72,37,97034
10000305,Tintes y coloracion de cabello,76,37,97034
10000947,Tintes y coloracion de cabello,197,37,97034
10000733,Tintes y coloracion de cabello,79,37,97034
10000471,Tintes y coloracion de cabello,1,37,97034
10000063,Tintes y coloracion de cabello,194,37,97034
10000254,Tintes y coloracion de cabello,69,37,97034
10000882,Tintes y coloracion de cabello,141,37,97034
10000919,Tintes y coloracion de cabello,19,37,97034
10000941,Tintes y coloracion de cabello,96,37,97034
10000382,Tintes y coloracion de cabello,121,37,97034
10000683,Tintes y coloracion de cabello,7,37,97034
10000482,Tintes y coloracion de cabello,125,37,97034
10000982,Tintes y coloracion de cabello,55,37,97034
10000606,Tintes y coloracion de cabello,62,37,97034
10000948,Tintes y coloracion de cabello,50,37,97034
10000827,Tintes y coloracion de cabello,85,37,97034
10000603,Tintes y coloracion de cabello,61,37,97034
10000004,Tintes y coloracion de cabello,178,37,97034
